Customer ID,full_name,Age,Gender,City,Account_Type,Account_Balance,Date_Of_Account_Opening,Last_Transaction_Date,Transaction_Amount,Loan_Status,Credit_Limit,Credit_Card_Balance,Last_Credit_Card_Payment_Date,Rewards_Points
4312,Jennifer_Gonzalez,69,Other,Los Angeles,Savings,7444.22,2010-11-08,2023-12-27,1813.54,Rejected,4499.95,4331.35,2023-09-03,1402
4313,Donna_Jackson,25,Other,San Jose,Current,9191.67,2011-03-08,2023-02-26,756.74,Approved,6581.92,3615.76,2023-06-26,9310
4314,Lisa_Lopez,40,Female,El Paso,Current,2151.28,2013-04-22,2023-10-14,1565.46,Rejected,3506.01,2702.51,2023-10-01,8847
4315,Karen_Mitchell,33,Male,Boston,Savings,9076.95,2012-09-25,2023-07-06,3796.84,Closed,2336.1,3966.83,2023-01-31,2486
4316,Susan_Harris,65,Other,Louisville,Savings,6354.38,2003-01-28,2023-06-23,2500.71,Approved,2459.99,4386.1,2023-08-24,9130
4317,Elizabeth_Wright,51,Female,Austin,Current,2042.09,2012-10-15,2023-12-03,4454.88,Approved,4996.32,2016.84,2023-03-01,2505
4318,Melissa_Lopez,39,Male,Tucson,Savings,7391.8,2002-03-26,2023-12-01,848.33,Rejected,9435.64,4283.44,2023-10-28,948
4319,Richard_Robinson,66,Male,Las Vegas,Current,999.65,2002-09-05,2023-05-15,2217.69,Rejected,3674.66,4019.48,2023-06-17,9019
4320,Donald_Jones,40,Female,Los Angeles,Current,6952.27,2007-10-29,2023-04-04,3511.02,Rejected,1842.35,2052.89,2023-03-29,4878
4321,Ashley_King,22,Male,Baltimore,Savings,8626.49,2001-11-13,2023-12-17,1368.72,Approved,5018.73,290.37,2023-07-09,7378
4322,Michael_Perez,54,Female,San Francisco,Savings,9508.72,2022-04-15,2023-01-09,1341.56,Rejected,2280.51,4503.81,2023-08-09,2478
4323,Ashley_Hill,61,Female,Omaha,Savings,639.86,2010-01-03,2023-01-09,536.95,Closed,2891.36,1162.88,2023-11-21,6390
4324,Jennifer_Gonzalez,24,Other,Fresno,Current,713.16,2002-02-19,2023-04-23,4465.73,Approved,9204.53,4382.96,2023-03-12,6179
4325,Mark_Campbell,54,Female,Kansas City,Current,9311.01,2003-12-13,2023-05-02,870.92,Closed,6784.32,3522.77,2023-04-25,5778
4326,Linda_Williams,43,Other,Washington,Savings,7916.97,2021-05-28,2023-04-18,4850.93,Rejected,5682.93,4949.65,2023-08-02,7178
4327,Amanda_Martin,45,Male,Phoenix,Savings,7765.24,2012-04-27,2023-12-08,2249.7,Rejected,3021.89,1037.54,2023-05-09,9557
4328,Brian_Walker,21,Other,Omaha,Current,7451.96,2007-07-22,2023-09-29,4909.11,Rejected,1840.91,1445.46,2023-07-14,4078
4329,Kevin_Jones,66,Female,Indianapolis,Current,7201.56,2016-05-29,2023-09-15,211.36,Rejected,9480.44,462.65,2023-05-08,6670
4330,Amanda_White,49,Other,San Jose,Savings,6170.91,2008-07-17,2023-07-17,2839.79,Approved,5821.37,4945.33,2023-12-14,1678
4331,Steven_Flores,55,Male,Detroit,Savings,8146.13,2006-12-20,2023-04-28,3457.29,Closed,2170.56,3098.04,2023-08-23,5994
4332,Thomas_Allen,63,Other,Milwaukee,Current,438.31,2011-01-24,2023-06-05,2586.58,Rejected,5155.99,1344.75,2023-07-02,6225
4333,Deborah_Davis,26,Male,Colorado Springs,Current,7428.99,2016-02-01,2023-05-08,2854.81,Rejected,6532.25,2419.04,2023-03-02,4425
4334,William_White,53,Female,El Paso,Savings,5870.88,2007-09-29,2023-02-12,2696.62,Approved,7187.85,4855.8,2023-02-08,4720
4335,Richard_Roberts,43,Other,Fort Worth,Current,9083.85,2004-01-02,2023-03-04,755.79,Rejected,1820.78,1737.14,2023-01-22,956
4336,Stephanie_Martin,28,Male,Columbus,Current,9370.1,2021-09-29,2023-05-25,2664.22,Approved,7355.79,4041.74,2023-07-08,1353
4337,William_Thomas,37,Male,Seattle,Current,2489.17,2001-07-07,2023-10-02,2713.23,Closed,7985.69,652.32,2023-06-27,9144
4338,Donald_Roberts,65,Other,Portland,Savings,7915.65,2019-04-22,2023-01-23,1784.35,Closed,4308.51,3635.43,2023-08-08,9562
4339,Betty_Lopez,65,Other,Louisville,Current,9574.29,2016-02-25,2023-12-30,3041.34,Approved,7024.44,1909.54,2023-10-01,6000
4340,Amanda_Gonzalez,65,Other,Seattle,Savings,2739.83,2011-10-05,2023-10-02,2065.4,Closed,1888.16,969.34,2023-09-03,3485
4341,Jennifer_Hall,55,Other,Indianapolis,Current,8525.74,2013-12-22,2023-05-09,3778.22,Rejected,9946.04,4403.62,2023-11-13,3278
4342,Kenneth_Adams,32,Other,Indianapolis,Current,5906.64,2009-04-12,2023-10-26,200.67,Closed,1649.43,2749.46,2023-09-24,6466
4343,Jessica_Hill,52,Male,San Jose,Savings,4010.45,2014-07-25,2023-10-08,59.66,Approved,2826.78,1877.1,2023-01-13,4576
4344,Patricia_Harris,26,Female,Memphis,Savings,8253.73,2009-12-30,2023-07-01,2624.37,Closed,7829.31,2021.17,2023-06-16,2710
4345,Andrew_Rivera,50,Male,Dallas,Current,8715.96,2008-08-01,2023-09-19,4946.22,Closed,9639.11,364.71,2023-06-22,8329
4346,Deborah_Young,28,Other,Detroit,Savings,2898.2,2014-05-30,2023-08-16,2232.85,Closed,3293.19,2464.02,2023-10-18,892
4347,Sandra_White,39,Other,Louisville,Savings,7965.18,2020-04-07,2023-09-08,69.28,Approved,1886.6,3626.94,2023-12-16,3041
4348,Barbara_Mitchell,23,Female,San Jose,Savings,591.65,2009-07-27,2023-03-22,1592.36,Closed,2271.87,4115.38,2023-04-02,8877
4349,William_Campbell,54,Other,Mesa,Current,4234.86,2003-08-30,2023-03-17,2341.58,Closed,7149.12,4157.79,2023-04-13,320
4350,Paul_Baker,67,Female,Dallas,Savings,790.87,2013-12-06,2023-10-08,4506.63,Rejected,5591.11,4218.76,2023-10-16,5959
4351,Matthew_Rodriguez,38,Other,Columbus,Current,3008.97,2016-12-18,2023-07-21,615.2,Closed,8948.69,4240.39,2023-08-11,8269
4352,Karen_Flores,29,Male,Fort Worth,Savings,9508.61,2008-03-30,2023-04-29,4622.71,Rejected,1907.56,2344.57,2023-01-31,7618
4353,Christopher_Roberts,24,Female,Albuquerque,Savings,7373.9,2007-04-13,2023-09-09,4701.37,Closed,5512.83,2165.4,2023-08-24,1869
4354,Daniel_Thompson,19,Male,Kansas City,Current,7580.44,2007-06-28,2023-05-02,3208.38,Closed,6512.83,554.89,2023-10-01,7732
4355,Donna_Roberts,56,Other,Chicago,Current,1431.42,2014-07-13,2023-06-23,1133.66,Approved,8763.4,1457.69,2023-08-11,8317
4356,Karen_Gonzalez,58,Male,Indianapolis,Savings,5828.99,2013-03-06,2023-12-25,2688.17,Rejected,5983.59,1127.45,2023-11-17,4641
4357,Sandra_Young,41,Male,Oklahoma City,Current,3949.47,2012-11-26,2023-02-28,4085.09,Rejected,2642.81,3052.19,2023-12-12,5384
4358,Jennifer_Roberts,43,Male,Albuquerque,Current,7368.38,2018-07-01,2023-02-24,1796.65,Closed,8999.33,1618.97,2023-06-26,1913
4359,Patricia_Anderson,42,Female,El Paso,Savings,1655.15,2018-01-23,2023-06-01,4527.51,Rejected,8791.87,2664.49,2023-05-23,2945
4360,Amanda_Scott,37,Female,San Francisco,Savings,2891.02,2000-06-27,2023-11-27,443.74,Approved,8858.99,1888.98,2023-03-05,9608
4361,Mark_Carter,57,Female,Indianapolis,Current,8995.87,2002-11-03,2023-06-01,1542.85,Closed,6282.26,4450.71,2023-09-20,8507
4362,Kimberly_Jones,58,Male,Kansas City,Savings,1780.82,2010-07-01,2023-06-17,4966.06,Closed,9669.91,2123.89,2023-11-09,2748
4363,Thomas_Perez,59,Male,San Diego,Current,6360.88,2013-01-30,2023-05-28,2923.53,Rejected,6000.32,4190.41,2023-05-05,3773
4364,Kevin_Thomas,61,Other,Denver,Current,3220.0,2020-05-01,2023-12-09,2955.81,Closed,2338.03,205.98,2023-12-06,8340
4365,Kevin_Green,19,Female,Baltimore,Current,910.66,2015-11-02,2023-07-16,1206.95,Approved,4595.28,163.99,2023-02-18,2112
4366,Jessica_Martinez,59,Other,Fresno,Savings,2314.46,2016-11-29,2023-05-04,4289.21,Closed,8424.06,3652.63,2023-01-21,7513
4367,Mary_White,52,Male,Columbus,Current,8707.15,2013-02-26,2023-08-16,2151.12,Closed,9805.47,3548.32,2023-09-25,499
4368,Kimberly_Moore,50,Female,Washington,Savings,9114.44,2020-04-04,2023-11-29,3969.76,Rejected,8478.24,117.01,2023-05-30,6344
4369,Linda_Carter,34,Other,San Francisco,Current,4256.35,2020-02-25,2023-07-13,4055.31,Closed,4269.12,2438.64,2023-01-09,5967
4370,Richard_Moore,39,Male,Charlotte,Current,6246.92,2017-05-02,2023-12-15,882.54,Closed,1088.11,247.49,2023-08-15,6617
4371,Carol_Miller,18,Male,Albuquerque,Current,5252.93,2009-10-08,2023-03-20,2513.92,Closed,2603.78,833.31,2023-07-22,1927
4372,Linda_Brown,54,Male,San Jose,Savings,2868.97,2012-02-10,2023-01-08,1926.11,Rejected,1332.82,4814.0,2023-07-25,5978
4373,Ashley_Sanchez,47,Female,Nashville,Savings,3513.47,2010-11-30,2023-12-20,782.68,Approved,8396.42,1700.8,2023-09-03,7726
4374,Emily_Jones,63,Female,Omaha,Current,5315.52,2009-01-26,2023-02-24,625.75,Rejected,3758.65,2346.72,2023-06-08,3313
4375,Margaret_Thomas,23,Other,Tucson,Current,6984.08,2017-01-31,2023-02-06,238.54,Approved,7255.75,3413.18,2023-05-11,5522
4376,Timothy_Wright,58,Male,Portland,Savings,3563.58,2022-03-11,2023-12-12,3512.8,Closed,4677.19,4601.69,2023-09-02,5271
4377,Ashley_Sanchez,31,Female,Sacramento,Current,7019.26,2000-11-05,2023-09-06,3912.93,Rejected,3455.44,744.13,2023-10-26,6924
4378,James_Moore,53,Female,Indianapolis,Savings,9613.71,2019-12-04,2023-07-19,2362.23,Approved,5721.12,1134.29,2023-06-25,3837
4379,Kevin_Lewis,50,Male,Louisville,Current,343.12,2018-06-03,2023-09-27,2823.96,Rejected,5403.0,2798.12,2023-01-23,7750
4380,Joshua_Thompson,55,Male,Fresno,Current,1721.99,2005-03-07,2023-03-30,1317.36,Approved,8407.51,3304.63,2023-03-27,7907
4381,Thomas_Wilson,56,Other,New York,Savings,9171.08,2005-04-01,2023-08-14,3576.85,Approved,7266.02,2175.54,2023-09-28,4187
4382,Sarah_Anderson,23,Other,Milwaukee,Savings,808.54,2017-10-17,2023-11-19,2923.94,Approved,3793.84,3266.29,2023-10-29,5730
4383,Nancy_Carter,43,Other,Mesa,Savings,7673.96,2014-04-18,2023-06-09,4412.76,Closed,8255.03,57.11,2023-09-07,7563
4384,Stephanie_Allen,41,Female,Tucson,Current,6277.38,2006-02-19,2023-12-01,3733.28,Rejected,6382.83,988.06,2023-12-17,1502
4385,Lisa_Harris,50,Female,Tucson,Current,572.24,2019-10-29,2023-05-02,104.49,Rejected,4056.2,4185.1,2023-01-14,8734
4386,Mark_Lee,25,Female,Colorado Springs,Savings,107.2,2005-05-27,2023-10-01,4051.15,Rejected,8294.43,3779.5,2023-02-17,9603
4387,Lisa_Taylor,61,Female,Seattle,Current,5069.79,2016-04-04,2023-08-25,145.38,Approved,4331.3,3178.58,2023-10-28,4281
4388,Amanda_Thompson,60,Female,El Paso,Current,1261.72,2015-02-17,2023-09-24,4071.09,Approved,1475.66,2743.77,2023-06-01,5863
4389,David_Nelson,51,Male,El Paso,Current,8734.93,2010-11-22,2023-11-26,4936.47,Rejected,8909.89,1000.88,2023-01-19,6358
4390,Paul_Taylor,51,Other,Charlotte,Savings,4859.67,2003-08-08,2023-05-12,2409.58,Rejected,5001.94,1358.77,2023-11-14,3917
4391,Elizabeth_Wilson,41,Other,Detroit,Savings,2421.0,2018-08-09,2023-07-01,1142.22,Approved,3903.13,4821.14,2023-08-25,74
4392,Margaret_Lewis,19,Other,Baltimore,Current,1765.23,2022-12-26,2023-07-12,57.76,Rejected,9222.05,9.25,2023-02-16,8488
4393,Paul_Martin,25,Other,Boston,Current,8374.15,2017-12-05,2023-04-20,759.96,Rejected,3266.62,2205.9,2023-05-08,105
4394,Betty_Robinson,42,Male,Indianapolis,Current,7215.51,2003-10-31,2023-08-02,2523.87,Approved,9731.5,51.42,2023-12-04,8085
4395,Betty_Jackson,47,Female,Colorado Springs,Savings,7207.83,2003-10-04,2023-08-28,4034.86,Approved,1256.88,1711.83,2023-11-02,6174
4396,Carol_Hill,49,Female,Columbus,Savings,944.54,2013-12-24,2023-05-21,4358.68,Approved,7027.39,1625.19,2023-03-04,3879
4397,Kevin_Gonzalez,47,Female,San Francisco,Savings,6282.73,2008-10-08,2023-03-14,3420.97,Closed,1537.14,579.22,2023-10-22,4459
4398,Charles_Moore,24,Other,Fort Worth,Savings,8707.88,2007-05-06,2023-01-03,443.24,Closed,1817.94,347.15,2023-04-04,9747
4399,Nancy_Thompson,65,Other,Memphis,Savings,7682.42,2021-09-09,2023-01-02,4956.81,Closed,9646.9,4260.77,2023-01-12,1352
4400,Carol_Rivera,41,Male,Albuquerque,Current,1269.75,2005-11-07,2023-12-10,3738.05,Rejected,9283.13,1620.95,2023-08-28,5479
4401,Michelle_Allen,26,Male,Las Vegas,Current,9497.87,2019-07-27,2023-07-29,2138.02,Rejected,8594.3,2798.45,2023-03-26,3667
4402,Mary_Hill,33,Female,San Jose,Savings,790.37,2007-09-07,2023-11-08,4070.24,Closed,7110.65,3784.57,2023-11-26,723
4403,Linda_Flores,19,Female,Oklahoma City,Savings,5613.35,2013-04-12,2023-02-27,2946.98,Rejected,5200.67,2693.8,2023-08-05,636
4404,Deborah_Moore,52,Female,Charlotte,Savings,9455.62,2005-05-11,2023-08-05,3017.89,Rejected,7102.98,2186.9,2023-12-31,4394
4405,Anthony_Rodriguez,51,Female,Houston,Savings,8240.34,2002-07-20,2023-09-14,4856.8,Approved,6015.71,2445.7,2023-12-19,7848
4406,Lisa_Allen,39,Female,Fresno,Current,6840.21,2000-02-17,2023-04-23,4007.63,Closed,8669.75,4177.21,2023-12-23,330
4407,Paul_Young,36,Female,Louisville,Current,8577.8,2006-03-20,2023-03-12,1318.13,Rejected,7691.36,2653.9,2023-12-07,7035
4408,Anthony_Taylor,66,Other,Los Angeles,Current,6765.49,2015-10-16,2023-04-12,884.04,Approved,7128.9,919.83,2023-11-11,3778
4409,Mark_Jackson,69,Male,Baltimore,Current,643.99,2021-09-05,2023-02-14,869.82,Rejected,2739.19,929.02,2023-06-09,5061
4410,Michael_Clark,38,Male,Detroit,Savings,3573.63,2012-06-27,2023-05-24,2277.97,Approved,6930.5,2507.15,2023-08-02,212
4411,Amanda_Garcia,29,Other,Detroit,Savings,4328.51,2001-11-09,2023-05-03,1948.93,Rejected,5378.19,1008.74,2023-09-08,3656
4412,Richard_Wright,28,Female,Oklahoma City,Savings,5509.13,2004-05-09,2023-09-30,2269.28,Approved,8001.92,3955.63,2023-04-10,1362
4413,Brian_Torres,69,Female,Louisville,Current,2373.44,2006-11-23,2023-08-18,322.86,Approved,5091.99,4368.8,2023-01-28,5005
4414,Elizabeth_King,36,Female,Oklahoma City,Current,8823.61,2019-07-12,2023-01-30,1018.36,Rejected,5480.25,806.44,2023-10-26,9623
4415,Margaret_Martin,23,Male,Austin,Current,2364.14,2004-04-15,2023-10-20,3989.53,Rejected,4736.06,2194.81,2023-04-27,1346
4416,David_Harris,59,Male,Jacksonville,Current,6610.18,2018-04-19,2023-10-01,3790.43,Rejected,9857.63,3750.73,2023-02-18,7852
4417,Anthony_Brown,31,Female,El Paso,Current,8778.41,2004-04-16,2023-07-23,1972.63,Closed,6343.44,418.36,2023-07-04,4955
4418,Kimberly_Martinez,50,Female,Atlanta,Savings,7354.85,2000-07-24,2023-08-28,1958.41,Closed,9202.53,2971.37,2023-01-14,8166
4419,James_Martinez,64,Other,Denver,Current,1446.53,2004-12-10,2023-09-24,4420.28,Closed,8846.36,2750.66,2023-01-07,9899
4420,Emily_White,55,Female,Seattle,Current,9518.8,2005-10-21,2023-03-01,917.56,Closed,7774.91,3885.62,2023-02-25,7616
4421,Matthew_Lee,30,Other,Portland,Current,1009.97,2015-11-28,2023-08-23,1792.5,Closed,5540.57,4763.73,2023-08-11,5832
4422,Mark_Hernandez,43,Female,Philadelphia,Savings,2080.67,2018-04-21,2023-09-04,3819.75,Approved,5846.12,2434.01,2023-06-24,9024
4423,John_Clark,31,Female,Jacksonville,Current,1478.51,2003-12-08,2023-06-03,2877.19,Closed,9408.55,1409.48,2023-04-21,8778
4424,Ronald_Thomas,62,Female,Los Angeles,Current,6702.48,2005-04-26,2023-03-21,310.72,Rejected,3076.26,238.25,2023-03-27,5655
4425,Michael_Sanchez,41,Other,Las Vegas,Savings,8093.36,2007-09-28,2023-02-07,69.0,Approved,8054.1,4104.55,2023-03-13,421
4426,Sarah_Robinson,65,Other,Kansas City,Savings,2456.36,2020-03-16,2023-05-17,105.48,Closed,3676.77,886.91,2023-01-16,6042
4427,Sarah_Carter,18,Other,Louisville,Savings,9794.56,2022-08-11,2023-08-13,3283.35,Rejected,1524.93,4268.33,2023-09-05,7254
4428,Ashley_Thomas,63,Male,Louisville,Current,1478.51,2020-11-27,2023-08-30,3116.22,Closed,4554.02,3081.2,2023-06-02,4001
4429,Andrew_Miller,62,Male,Colorado Springs,Current,3227.1,2012-04-22,2023-07-30,232.11,Closed,5701.57,850.56,2023-06-22,1378
4430,Andrew_Thomas,47,Female,Los Angeles,Current,4954.06,2007-12-07,2023-02-15,668.49,Rejected,2186.8,2394.79,2023-06-27,6022
4431,Ronald_Wright,27,Other,Phoenix,Current,8107.59,2000-09-16,2023-06-21,3615.57,Approved,7724.52,3177.27,2023-07-30,236
4432,Joshua_Thomas,27,Other,Austin,Savings,3827.77,2021-09-16,2023-02-11,1554.85,Closed,7680.31,3042.53,2023-12-15,327
4433,Anthony_Flores,45,Female,Jacksonville,Savings,1880.97,2002-12-04,2023-01-23,4958.51,Approved,7576.06,96.03,2023-05-01,4215
4434,Sandra_Lopez,21,Female,Los Angeles,Savings,4702.87,2013-09-02,2023-12-28,1569.3,Approved,3888.87,2942.69,2023-05-13,4826
4435,Susan_Wright,31,Female,Charlotte,Savings,4817.3,2021-02-06,2023-10-17,1685.08,Approved,5480.17,4551.02,2023-12-06,6618
4436,Thomas_Carter,29,Female,Colorado Springs,Current,260.43,2020-07-10,2023-08-18,2103.16,Approved,2565.04,3156.92,2023-10-16,9968
4437,Karen_Lee,55,Other,Atlanta,Savings,306.8,2017-09-06,2023-07-16,4140.0,Closed,4941.75,2842.19,2023-07-12,3066
4438,Brian_Roberts,64,Male,San Antonio,Current,2848.62,2003-12-13,2023-07-12,2790.88,Approved,9597.78,3781.28,2023-02-01,9093
4439,Mark_Nelson,54,Other,Oklahoma City,Current,7438.09,2019-05-24,2023-06-03,4287.66,Approved,3722.44,2617.12,2023-10-12,2177
4440,Sarah_Scott,27,Male,Fresno,Savings,3723.3,2000-08-16,2023-02-24,2141.76,Rejected,1440.37,3712.8,2023-12-24,2795
4441,Anthony_Mitchell,58,Female,Sacramento,Current,2190.92,2013-04-07,2023-09-12,3045.32,Approved,3811.48,868.7,2023-10-06,5957
4442,Karen_Taylor,44,Male,Fresno,Current,1218.45,2005-05-24,2023-01-15,33.05,Approved,8516.05,4600.91,2023-07-21,354
4443,Patricia_Young,59,Other,Washington,Current,2877.17,2017-02-21,2023-06-30,2881.98,Closed,9161.27,2174.88,2023-07-07,8969
4444,James_Green,29,Other,Milwaukee,Savings,4866.25,2021-10-09,2023-03-20,411.81,Approved,1085.87,1912.99,2023-06-24,5801
4445,Stephanie_Garcia,39,Other,El Paso,Current,1024.46,2011-07-29,2023-01-11,973.14,Rejected,5322.74,3724.65,2023-03-16,4846
4446,James_White,21,Other,Denver,Current,247.85,2004-09-21,2023-02-27,4987.72,Rejected,9533.05,2933.82,2023-07-15,76
4447,Sandra_Clark,46,Other,Houston,Current,1360.34,2016-12-07,2023-08-27,3189.53,Rejected,2131.22,1211.06,2023-01-21,9863
4448,Brian_Martin,53,Other,Las Vegas,Savings,7406.0,2006-10-18,2023-10-25,4347.58,Approved,1563.62,1355.25,2023-01-06,5503
4449,Sarah_Harris,62,Female,Oklahoma City,Current,4716.47,2014-06-21,2023-12-03,296.05,Rejected,7822.71,3186.59,2023-12-09,5364
4450,Daniel_Johnson,31,Male,Colorado Springs,Current,4507.16,2003-12-21,2023-07-16,1928.96,Closed,6760.3,1953.49,2023-04-13,375
4451,Elizabeth_Rodriguez,29,Female,Louisville,Current,295.55,2016-12-13,2023-06-10,4313.58,Approved,7490.7,2058.61,2023-11-23,4328
4452,William_Ramirez,62,Male,Colorado Springs,Savings,7138.35,2014-02-17,2023-06-21,2059.81,Closed,3446.46,3375.16,2023-04-19,1510
4453,Kenneth_Nguyen,37,Male,San Francisco,Savings,2098.9,2011-09-20,2023-12-11,1275.61,Approved,4630.04,3089.36,2023-02-05,9008
4454,Kenneth_Williams,62,Male,Denver,Savings,999.57,2016-04-07,2023-05-15,2410.12,Approved,6162.63,843.32,2023-08-19,4323
4455,Robert_Martin,40,Other,Sacramento,Current,8436.13,2021-12-28,2023-08-14,2359.99,Closed,7850.26,4406.54,2023-09-28,5812
4456,James_Garcia,39,Other,Albuquerque,Current,4907.52,2003-06-09,2023-11-04,4953.52,Approved,3868.18,1641.57,2023-09-22,252
4457,Thomas_Hill,51,Other,Colorado Springs,Current,7514.44,2001-02-04,2023-09-26,1778.98,Closed,4649.25,3350.14,2023-02-16,7650
4458,Lisa_Allen,38,Male,Sacramento,Current,8236.66,2015-06-10,2023-02-01,4787.16,Rejected,5827.87,4617.07,2023-03-27,1904
4459,Kimberly_Smith,68,Male,Baltimore,Current,9649.71,2014-08-27,2023-10-22,4561.04,Closed,1056.53,2199.18,2023-01-17,3553
4460,Brian_Torres,26,Male,San Francisco,Savings,6274.63,2009-06-26,2023-03-19,2253.06,Approved,8622.68,2457.84,2023-11-25,1241
4461,Kenneth_Garcia,27,Female,Memphis,Savings,775.95,2013-11-14,2023-11-15,4725.46,Rejected,6615.91,3375.31,2023-10-17,7403
4462,Mark_Hall,66,Other,Philadelphia,Current,5621.11,2018-03-12,2023-01-20,3647.1,Approved,1741.48,1643.38,2023-10-29,9630
4463,Patricia_King,27,Other,San Francisco,Savings,5144.27,2006-08-11,2023-01-16,4426.21,Approved,4180.87,1766.83,2023-12-05,2531
4464,Robert_Campbell,69,Other,San Francisco,Savings,669.88,2002-12-23,2023-06-07,4459.94,Closed,2611.91,2956.96,2023-08-20,5151
4465,William_Anderson,62,Female,Columbus,Current,3132.39,2010-08-10,2023-04-15,436.45,Rejected,1357.65,1570.47,2023-12-16,5620
4466,Charles_Hall,69,Female,Las Vegas,Current,4180.56,2008-08-26,2023-08-02,4485.16,Rejected,3799.61,1565.51,2023-08-06,5696
4467,Andrew_Sanchez,47,Female,Atlanta,Savings,1693.66,2017-10-17,2023-12-23,2453.01,Closed,8857.31,4006.54,2023-10-13,8544
4468,Barbara_Wilson,50,Male,Omaha,Savings,186.74,2007-05-17,2023-03-15,3188.81,Rejected,1606.29,168.49,2023-05-20,1047
4469,Sandra_Miller,19,Female,Colorado Springs,Current,7594.08,2007-12-13,2023-03-13,1509.58,Approved,8895.8,128.73,2023-04-10,8641
4470,Christopher_Rivera,66,Male,Albuquerque,Current,8531.18,2016-07-26,2023-08-09,3231.14,Approved,2963.67,1473.43,2023-09-20,240
4471,Brian_Walker,49,Male,Mesa,Current,2368.11,2014-09-20,2023-11-30,145.12,Rejected,9597.93,3449.37,2023-11-18,4445
4472,John_White,62,Other,Atlanta,Savings,137.62,2000-08-08,2023-07-22,1862.19,Rejected,2977.12,1528.24,2023-05-29,3576
4473,Timothy_Walker,34,Other,Columbus,Savings,8910.38,2017-07-26,2023-08-13,3146.66,Closed,8703.96,3146.07,2023-04-01,9912
4474,John_Lewis,45,Female,Portland,Current,1426.2,2008-03-31,2023-12-28,992.4,Closed,9258.86,1431.36,2023-01-01,8081
4475,Sandra_Adams,62,Male,Denver,Current,4091.97,2020-08-27,2023-02-18,3366.38,Approved,9298.95,153.29,2023-03-19,5355
4476,Michelle_Young,34,Male,Milwaukee,Current,3723.07,2014-09-10,2023-04-11,4146.12,Approved,2113.77,3636.7,2023-11-01,5582
4477,Robert_Taylor,68,Male,Dallas,Current,1726.19,2022-01-14,2023-08-17,196.31,Approved,7039.75,2716.5,2023-07-13,6178
4478,Charles_Wilson,31,Other,Kansas City,Current,6028.22,2015-07-30,2023-05-13,3023.71,Closed,8410.44,3221.18,2023-12-09,1485
4479,Susan_Flores,69,Other,San Francisco,Savings,9193.57,2011-09-08,2023-12-27,2907.33,Closed,7623.45,886.43,2023-06-03,4212
4480,Patricia_Scott,27,Other,Denver,Savings,5185.86,2014-11-30,2023-10-26,3912.6,Rejected,5261.36,3087.25,2023-07-26,1857
4481,Daniel_Mitchell,51,Other,Houston,Current,9731.83,2011-07-20,2023-02-16,3490.57,Closed,9472.24,4045.49,2023-02-21,7169
4482,Carol_White,31,Other,Austin,Current,1988.64,2001-09-27,2023-07-06,2278.55,Approved,2618.38,701.95,2023-06-16,3049
4483,Sarah_Hall,34,Other,Washington,Current,8500.17,2007-06-30,2023-07-16,1779.06,Approved,8898.3,1415.08,2023-08-28,9839
4484,Joseph_Clark,54,Female,Houston,Savings,2643.39,2014-08-25,2023-09-12,4928.39,Closed,3169.89,3958.71,2023-11-20,7818
4485,Stephanie_Harris,39,Female,San Francisco,Current,2580.36,2007-05-20,2023-01-19,2513.87,Approved,5054.87,3218.87,2023-08-10,3516
4486,Brian_Young,35,Female,San Diego,Savings,1265.15,2004-07-14,2023-11-08,2045.57,Rejected,5162.87,941.14,2023-08-27,9554
4487,Mark_Moore,52,Female,Fresno,Savings,8649.97,2009-03-12,2023-06-03,4965.08,Approved,3604.75,1359.36,2023-11-13,6909
4488,Linda_Rivera,65,Male,Austin,Current,7278.08,2017-09-12,2023-07-13,910.71,Rejected,3557.06,4526.18,2023-01-10,8128
4489,Kenneth_Moore,68,Other,Milwaukee,Current,3482.4,2005-03-11,2023-04-02,938.81,Approved,4362.03,1889.19,2023-09-06,2586
4490,Deborah_Torres,35,Other,Austin,Current,3559.23,2005-10-09,2023-05-11,4882.6,Closed,1116.48,464.43,2023-12-08,7100
4491,Christopher_Sanchez,69,Female,Kansas City,Current,8463.47,2000-05-05,2023-12-01,3291.87,Rejected,3177.62,3316.66,2023-08-19,5840
4492,Deborah_Rodriguez,47,Male,Nashville,Current,9283.06,2010-05-03,2023-02-19,2603.5,Rejected,9561.08,2007.94,2023-09-11,562
4493,Joshua_Wright,54,Female,Baltimore,Savings,6064.02,2011-09-27,2023-08-14,348.2,Closed,7472.14,3657.05,2023-09-08,8056
4494,Melissa_Davis,57,Other,Jacksonville,Savings,4127.71,2006-02-18,2023-09-23,1785.75,Rejected,5002.07,563.63,2023-11-03,6189
4495,Betty_Martin,23,Female,Detroit,Current,626.12,2001-08-11,2023-07-03,2172.34,Approved,1008.81,1537.03,2023-06-20,2061
4496,Melissa_Adams,32,Male,Portland,Current,1352.99,2008-06-21,2023-12-20,2561.91,Rejected,7372.86,1963.61,2023-11-29,3961
4497,Anthony_Perez,52,Other,San Diego,Current,1503.7,2017-11-13,2023-01-16,2188.47,Rejected,5436.29,2873.34,2023-10-22,8946
4498,Patricia_Jackson,43,Male,Colorado Springs,Current,2840.35,2008-11-01,2023-10-20,2196.16,Approved,6906.64,925.09,2023-04-04,4185
4499,Joseph_Robinson,58,Female,San Diego,Current,2644.62,2004-08-30,2023-04-10,4974.23,Rejected,4548.96,1609.35,2023-01-13,9687
